2023-11-13 15:36:34,192 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Mount-1
2023-11-13 15:36:34,193 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Mount-1
2023-11-13 15:36:34,193 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tip_Verowhite-1
2023-11-13 15:36:34,193 INFO  ExportHelperExtension.cs: 1136 - Found 162 in Tip_Verowhite-1
2023-11-13 15:36:34,194 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Tip_Verowhite-1
2023-11-13 15:36:34,194 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Soft_Agilus-1
2023-11-13 15:36:34,194 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Soft_Agilus-1
2023-11-13 15:36:34,200 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Soft_Agilus-1
2023-11-13 15:36:34,200 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rigid_Verowhite-1
2023-11-13 15:36:34,268 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Rigid_Verowhite-1
2023-11-13 15:36:34,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rigid_Verowhite-1
2023-11-13 15:36:34,268 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配体2.SLDASM
2023-11-13 15:36:34,268 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 装配体2.SLDASM
2023-11-13 15:36:34,268 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配体2.SLDASM
2023-11-13 15:36:34,268 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-13 15:36:34,268 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-11-13 15:36:34,268 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Mount-1
2023-11-13 15:36:34,268 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Mount-1
2023-11-13 15:36:34,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Mount-1
2023-11-13 15:36:34,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Tip_Verowhite-1
2023-11-13 15:36:34,272 INFO  ExportHelperExtension.cs: 1136 - Found 162 in Tip_Verowhite-1
2023-11-13 15:36:34,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Tip_Verowhite-1
2023-11-13 15:36:34,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Soft_Agilus-1
2023-11-13 15:36:34,272 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Soft_Agilus-1
2023-11-13 15:36:34,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Soft_Agilus-1
2023-11-13 15:36:34,272 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rigid_Verowhite-1
2023-11-13 15:36:34,272 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Rigid_Verowhite-1
2023-11-13 15:36:34,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rigid_Verowhite-1
2023-11-13 15:36:34,459 INFO  SwAddin.cs: 339 - Loading config tree
2023-11-13 15:36:34,460 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-11-13 15:36:34,461 INFO  SwAddin.cs: 344 - Showing property manager
2023-11-13 15:36:45,264 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-11-13 15:36:46,780 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 装配体2.SLDASM
2023-11-13 15:36:46,785 INFO  ExportHelperExtension.cs: 1136 - Found 41 in 装配体2.SLDASM
2023-11-13 15:36:46,786 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in 装配体2.SLDASM
2023-11-13 15:36:46,786 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-13 15:36:46,786 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-11-13 15:36:46,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Mount-1
2023-11-13 15:36:46,787 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Mount-1
2023-11-13 15:36:46,787 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Mount-1
2023-11-13 15:36:46,787 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Tip_Verowhite-1
2023-11-13 15:36:46,788 INFO  ExportHelperExtension.cs: 1136 - Found 162 in Tip_Verowhite-1
2023-11-13 15:36:46,788 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Tip_Verowhite-1
2023-11-13 15:36:46,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Soft_Agilus-1
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1136 - Found 114 in Soft_Agilus-1
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Soft_Agilus-1
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rigid_Verowhite-1
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1136 - Found 32 in Rigid_Verowhite-1
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rigid_Verowhite-1
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 装配体2.SLDASM
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1136 - Found 41 in 装配体2.SLDASM
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 装配体2.SLDASM
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Mount-1
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Mount-1
2023-11-13 15:36:46,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Mount-1
